Track:  ACTIVE LOG001
  37.006438,  -5.549254,  863.88, 09/05/03 15:01:18, 0
  37.006459,  -5.549190,  864.36, 09/05/03 15:01:21, 0
  37.006438,  -5.549018,  863.40, 09/05/03 15:01:25, 0
  37.006524,  -5.548933,  864.84, 09/05/03 15:01:29, 0
  37.006803,  -5.549233,  862.92, 09/05/03 15:01:35, 0
  37.006867,  -5.549769,  861.48, 09/05/03 15:01:39, 0
  37.006910,  -5.550284,  868.21, 09/05/03 15:01:43, 0
  37.006996,  -5.550499,  869.65, 09/05/03 15:01:45, 0
  37.007017,  -5.550606,  873.01, 09/05/03 15:01:46, 0
  37.007167,  -5.550692,  880.22, 09/05/03 15:01:49, 0
  37.007210,  -5.550714,  882.63, 09/05/03 15:01:50, 0
  37.007360,  -5.550649,  884.55, 09/05/03 15:01:53, 0
  37.007360,  -5.550520,  885.03, 09/05/03 15:01:55, 0
  37.007382,  -5.550327,  888.88, 09/05/03 15:01:58, 0
  37.007124,  -5.550199,  885.99, 09/05/03 15:02:01, 0
  37.006996,  -5.550220,  885.99, 09/05/03 15:02:02, 0
  37.006631,  -5.550392,  883.11, 09/05/03 15:02:05, 0
  37.006223,  -5.550950,  877.34, 09/05/03 15:02:09, 0
  37.006180,  -5.551143,  877.34, 09/05/03 15:02:10, 0
  37.006330,  -5.551529,  879.74, 09/05/03 15:02:14, 0
  37.006395,  -5.551572,  880.71, 09/05/03 15:02:16, 0
  37.006459,  -5.551615,  881.67, 09/05/03 15:02:18, 0
  37.006524,  -5.551550,  883.11, 09/05/03 15:02:22, 0
  37.006567,  -5.551422,  880.71, 09/05/03 15:02:25, 0
  37.006545,  -5.551229,  882.15, 09/05/03 15:02:29, 0
  37.006545,  -5.551078,  880.22, 09/05/03 15:02:32, 0
  37.006459,  -5.550756,  877.82, 09/05/03 15:02:39, 0
  37.006438,  -5.550692,  874.46, 09/05/03 15:02:40, 0
  37.006438,  -5.550649,  874.94, 09/05/03 15:02:41, 0
  37.006416,  -5.550606,  873.98, 09/05/03 15:02:42, 0
  37.006416,  -5.550435,  869.65, 09/05/03 15:02:45, 0
  37.006416,  -5.550392,  865.80, 09/05/03 15:02:46, 0
  37.006373,  -5.550177,  864.84, 09/05/03 15:02:51, 0
  37.006395,  -5.549984,  862.44, 09/05/03 15:02:55, 0
  37.006373,  -5.549855,  863.40, 09/05/03 15:02:58, 0
  37.006352,  -5.549748,  863.40, 09/05/03 15:03:00, 0
  37.006288,  -5.549619,  862.92, 09/05/03 15:03:03, 0
  37.006266,  -5.549533,  860.52, 09/05/03 15:03:05, 0
  37.006245,  -5.549426,  857.63, 09/05/03 15:03:08, 0
  37.006180,  -5.549104,  852.35, 09/05/03 15:03:16, 0
  37.006180,  -5.549061,  853.31, 09/05/03 15:03:17, 0
  37.006223,  -5.548890,  849.94, 09/05/03 15:03:22, 0
  37.006266,  -5.548782,  849.94, 09/05/03 15:03:27, 0
  37.006288,  -5.548675,  844.66, 09/05/03 15:03:31, 0
  37.006266,  -5.548589,  843.69, 09/05/03 15:03:33, 0
  37.006223,  -5.548503,  842.73, 09/05/03 15:03:36, 0
  37.006266,  -5.548418,  836.00, 09/05/03 15:03:39, 0
  37.006288,  -5.548396,  836.00, 09/05/03 15:03:40, 0
  37.006245,  -5.548267,  834.08, 09/05/03 15:03:43, 0
  37.006223,  -5.548224,  833.12, 09/05/03 15:03:44, 0
  37.006116,  -5.547988,  827.35, 09/05/03 15:03:48, 0
  37.006052,  -5.547881,  823.51, 09/05/03 15:03:50, 0
  37.005987,  -5.547688,  820.14, 09/05/03 15:03:53, 0
  37.005923,  -5.547516,  816.78, 09/05/03 15:03:56, 0
  37.005901,  -5.547366,  814.37, 09/05/03 15:03:59, 0
  37.005858,  -5.547280,  812.93, 09/05/03 15:04:01, 0
  37.005794,  -5.547087,  807.16, 09/05/03 15:04:05, 0
  37.005773,  -5.547044,  807.64, 09/05/03 15:04:06, 0
  37.005708,  -5.546958,  809.09, 09/05/03 15:04:08, 0
  37.005687,  -5.546851,  804.28, 09/05/03 15:04:10, 0
  37.005687,  -5.546744,  799.95, 09/05/03 15:04:12, 0
  37.005665,  -5.546701,  799.95, 09/05/03 15:04:13, 0
  37.005687,  -5.546443,  797.55, 09/05/03 15:04:19, 0
  37.005730,  -5.546315,  793.71, 09/05/03 15:04:22, 0
  37.005858,  -5.546336,  788.42, 09/05/03 15:04:25, 0
  37.005966,  -5.546443,  783.61, 09/05/03 15:04:27, 0
  37.005987,  -5.546551,  779.29, 09/05/03 15:04:28, 0
  37.006052,  -5.546744,  778.32, 09/05/03 15:04:30, 0
  37.006159,  -5.546894,  773.52, 09/05/03 15:04:32, 0
  37.006266,  -5.546980,  768.71, 09/05/03 15:04:34, 0
  37.006395,  -5.547044,  766.31, 09/05/03 15:04:36, 0
  37.006438,  -5.547044,  765.83, 09/05/03 15:04:37, 0
  37.006631,  -5.547109,  767.27, 09/05/03 15:04:40, 0
  37.006717,  -5.547023,  771.60, 09/05/03 15:04:44, 0
  37.006803,  -5.546787,  771.60, 09/05/03 15:04:51, 0
  37.006867,  -5.546765,  772.56, 09/05/03 15:04:52, 0
  37.007082,  -5.546787,  771.60, 09/05/03 15:04:57, 0
  37.007489,  -5.546658,  770.63, 09/05/03 15:05:05, 0
  37.007682,  -5.546637,  771.60, 09/05/03 15:05:09, 0
  37.007918,  -5.546765,  775.92, 09/05/03 15:05:13, 0
  37.007983,  -5.546808,  776.40, 09/05/03 15:05:14, 0
  37.008154,  -5.546851,  780.73, 09/05/03 15:05:17, 0
  37.008262,  -5.546594,  783.61, 09/05/03 15:05:22, 0
  37.007854,  -5.546486,  779.77, 09/05/03 15:05:26, 0
  37.007554,  -5.546787,  783.13, 09/05/03 15:05:29, 0
  37.007468,  -5.547216,  788.90, 09/05/03 15:05:32, 0
  37.007511,  -5.547409,  792.26, 09/05/03 15:05:34, 0
  37.007682,  -5.547559,  794.67, 09/05/03 15:05:37, 0
  37.007811,  -5.547581,  797.55, 09/05/03 15:05:39, 0
  37.007918,  -5.547538,  801.88, 09/05/03 15:05:42, 0
  37.007961,  -5.547473,  800.92, 09/05/03 15:05:43, 0
  37.008026,  -5.547345,  799.95, 09/05/03 15:05:45, 0
  37.007596,  -5.547237,  799.95, 09/05/03 15:05:50, 0
  37.007275,  -5.547516,  801.88, 09/05/03 15:05:53, 0
  37.007146,  -5.548182,  803.32, 09/05/03 15:05:58, 0
  37.007253,  -5.548353,  803.80, 09/05/03 15:06:00, 0
  37.007468,  -5.548353,  804.28, 09/05/03 15:06:05, 0
  37.007575,  -5.547988,  804.28, 09/05/03 15:06:13, 0
  37.007618,  -5.547903,  799.47, 09/05/03 15:06:15, 0
  37.007682,  -5.547838,  798.51, 09/05/03 15:06:17, 0
  37.007768,  -5.547581,  799.95, 09/05/03 15:06:22, 0
  37.007747,  -5.547409,  803.32, 09/05/03 15:06:24, 0
  37.007661,  -5.547237,  805.24, 09/05/03 15:06:26, 0
  37.007489,  -5.547109,  809.57, 09/05/03 15:06:28, 0
  37.007275,  -5.546851,  820.62, 09/05/03 15:06:32, 0
  37.007253,  -5.546787,  824.47, 09/05/03 15:06:33, 0
  37.007318,  -5.546722,  829.27, 09/05/03 15:06:35, 0
  37.007403,  -5.546722,  832.64, 09/05/03 15:06:37, 0
  37.007468,  -5.546744,  836.00, 09/05/03 15:06:38, 0
  37.007554,  -5.546937,  839.37, 09/05/03 15:06:40, 0
  37.007596,  -5.547323,  843.69, 09/05/03 15:06:43, 0
  37.007446,  -5.547559,  848.02, 09/05/03 15:06:45, 0
  37.007232,  -5.547667,  851.87, 09/05/03 15:06:47, 0
  37.007039,  -5.547624,  855.71, 09/05/03 15:06:49, 0
  37.006974,  -5.547559,  859.56, 09/05/03 15:06:50, 0
  37.006953,  -5.547495,  862.92, 09/05/03 15:06:51, 0
  37.006910,  -5.547431,  866.29, 09/05/03 15:06:52, 0
  37.006888,  -5.547366,  869.65, 09/05/03 15:06:53, 0
  37.006867,  -5.547259,  874.46, 09/05/03 15:06:55, 0
  37.006931,  -5.547194,  875.42, 09/05/03 15:06:57, 0
  37.007189,  -5.547452,  878.78, 09/05/03 15:07:01, 0
  37.007253,  -5.547709,  882.15, 09/05/03 15:07:03, 0
  37.007210,  -5.548010,  885.99, 09/05/03 15:07:05, 0
  37.007124,  -5.548267,  889.36, 09/05/03 15:07:07, 0
  37.006953,  -5.548482,  894.16, 09/05/03 15:07:09, 0
  37.006631,  -5.548482,  898.97, 09/05/03 15:07:12, 0
  37.006545,  -5.548353,  905.70, 09/05/03 15:07:14, 0
  37.006545,  -5.548310,  909.06, 09/05/03 15:07:15, 0
  37.006631,  -5.548267,  913.39, 09/05/03 15:07:17, 0
  37.006824,  -5.548353,  917.72, 09/05/03 15:07:20, 0
  37.006931,  -5.548546,  922.04, 09/05/03 15:07:22, 0
  37.006953,  -5.548825,  927.33, 09/05/03 15:07:24, 0
  37.006888,  -5.549126,  933.58, 09/05/03 15:07:26, 0
  37.006824,  -5.549233,  936.46, 09/05/03 15:07:27, 0
  37.006652,  -5.549426,  944.15, 09/05/03 15:07:29, 0
  37.006373,  -5.549684,  953.28, 09/05/03 15:07:32, 0
  37.006137,  -5.549769,  960.01, 09/05/03 15:07:34, 0
  37.006030,  -5.549705,  963.86, 09/05/03 15:07:35, 0
  37.005923,  -5.549576,  970.11, 09/05/03 15:07:37, 0
  37.005858,  -5.549490,  977.32, 09/05/03 15:07:39, 0
  37.005837,  -5.549426,  982.60, 09/05/03 15:07:40, 0
  37.005880,  -5.549362,  987.41, 09/05/03 15:07:42, 0
  37.005987,  -5.549254,  991.74, 09/05/03 15:07:45, 0
  37.006094,  -5.549276,  995.10, 09/05/03 15:07:47, 0
  37.006159,  -5.549297,  995.58, 09/05/03 15:07:48, 0
  37.006395,  -5.549684, 1000.87, 09/05/03 15:07:52, 0
  37.006416,  -5.549812, 1004.23, 09/05/03 15:07:53, 0
  37.006438,  -5.549941, 1008.08, 09/05/03 15:07:54, 0
  37.006438,  -5.550048, 1011.44, 09/05/03 15:07:55, 0
  37.006438,  -5.550177, 1015.77, 09/05/03 15:07:56, 0
  37.006416,  -5.550306, 1019.62, 09/05/03 15:07:57, 0
  37.006245,  -5.550649, 1025.38, 09/05/03 15:08:00, 0
  37.006030,  -5.550778, 1029.71, 09/05/03 15:08:02, 0
  37.005837,  -5.550821, 1035.48, 09/05/03 15:08:04, 0
  37.005644,  -5.550842, 1038.84, 09/05/03 15:08:06, 0
  37.005451,  -5.550756, 1049.42, 09/05/03 15:08:09, 0
  37.005386,  -5.550714, 1052.30, 09/05/03 15:08:10, 0
  37.005386,  -5.550478, 1057.11, 09/05/03 15:08:13, 0
  37.005429,  -5.550456, 1061.91, 09/05/03 15:08:14, 0
  37.005537,  -5.550456, 1068.16, 09/05/03 15:08:16, 0
  37.005687,  -5.550520, 1071.53, 09/05/03 15:08:18, 0
  37.005816,  -5.550692, 1074.89, 09/05/03 15:08:20, 0
  37.005880,  -5.550971, 1078.74, 09/05/03 15:08:22, 0
  37.005901,  -5.551100, 1081.62, 09/05/03 15:08:23, 0
  37.005880,  -5.551229, 1084.99, 09/05/03 15:08:24, 0
  37.005858,  -5.551336, 1090.75, 09/05/03 15:08:25, 0
  37.005773,  -5.551572, 1095.56, 09/05/03 15:08:27, 0
  37.005622,  -5.551744, 1100.37, 09/05/03 15:08:29, 0
  37.005451,  -5.551808, 1105.65, 09/05/03 15:08:31, 0
  37.005365,  -5.551829, 1107.58, 09/05/03 15:08:32, 0
  37.005086,  -5.551829, 1114.79, 09/05/03 15:08:35, 0
  37.004850,  -5.551701, 1120.07, 09/05/03 15:08:38, 0
  37.004850,  -5.551507, 1125.36, 09/05/03 15:08:40, 0
  37.004914,  -5.551400, 1130.17, 09/05/03 15:08:42, 0
  37.004957,  -5.551400, 1133.53, 09/05/03 15:08:43, 0
  37.005043,  -5.551357, 1137.86, 09/05/03 15:08:45, 0
  37.005365,  -5.551701, 1143.63, 09/05/03 15:08:50, 0
  37.005365,  -5.551829, 1146.99, 09/05/03 15:08:51, 0
  37.005343,  -5.552258, 1150.35, 09/05/03 15:08:54, 0
  37.005236,  -5.552495, 1156.60, 09/05/03 15:08:56, 0
  37.005064,  -5.552645, 1160.45, 09/05/03 15:08:58, 0
  37.004807,  -5.552838, 1170.06, 09/05/03 15:09:01, 0
  37.004721,  -5.552881, 1173.91, 09/05/03 15:09:02, 0
  37.004442,  -5.552924, 1179.19, 09/05/03 15:09:05, 0
  37.004249,  -5.552881, 1184.48, 09/05/03 15:09:07, 0
  37.004120,  -5.552773, 1187.85, 09/05/03 15:09:09, 0
  37.004013,  -5.552495, 1191.69, 09/05/03 15:09:12, 0
  37.004035,  -5.552409, 1195.06, 09/05/03 15:09:13, 0
  37.004099,  -5.552301, 1201.79, 09/05/03 15:09:15, 0
  37.004185,  -5.552280, 1206.11, 09/05/03 15:09:17, 0
  37.004378,  -5.552344, 1209.96, 09/05/03 15:09:20, 0
  37.004592,  -5.552709, 1213.32, 09/05/03 15:09:24, 0
  37.004635,  -5.553117, 1217.65, 09/05/03 15:09:27, 0
  37.004592,  -5.553396, 1221.01, 09/05/03 15:09:29, 0
  37.004249,  -5.553825, 1225.82, 09/05/03 15:09:33, 0
  37.004035,  -5.553868, 1231.59, 09/05/03 15:09:35, 0
  37.003863,  -5.553846, 1237.83, 09/05/03 15:09:37, 0
  37.003734,  -5.553739, 1242.16, 09/05/03 15:09:39, 0
  37.003670,  -5.553482, 1245.53, 09/05/03 15:09:42, 0
  37.003734,  -5.553310, 1250.81, 09/05/03 15:09:45, 0
  37.003777,  -5.553310, 1254.66, 09/05/03 15:09:46, 0
  37.003820,  -5.553310, 1257.06, 09/05/03 15:09:47, 0
  37.003927,  -5.553310, 1259.94, 09/05/03 15:09:49, 0
  37.004120,  -5.553610, 1263.79, 09/05/03 15:09:53, 0
  37.004142,  -5.553739, 1264.75, 09/05/03 15:09:54, 0
  37.004142,  -5.554018, 1268.12, 09/05/03 15:09:56, 0
  37.003992,  -5.554447, 1274.85, 09/05/03 15:09:59, 0
  37.003820,  -5.554662, 1278.21, 09/05/03 15:10:01, 0
  37.003648,  -5.554855, 1282.06, 09/05/03 15:10:03, 0
  37.003155,  -5.554941, 1289.27, 09/05/03 15:10:08, 0
