51.11097, 12.49098, 
51.11060, 12.49114, 
51.11046, 12.49116, 
51.10966, 12.49109, 
51.10883, 12.49082, 
51.10813, 12.49034, 
51.10742, 12.48967, 
51.10680, 12.48888, 
51.10606, 12.48784, 
51.10529, 12.48676, 
51.10461, 12.48581, 
51.10361, 12.48441, 
51.10273, 12.48302, 
51.10208, 12.48161, 
51.10131, 12.47986, 
51.10064, 12.47888, 
51.09990, 12.47809, 
51.09887, 12.47730, 
51.09691, 12.47601, 
51.09526, 12.47491, 
51.09426, 12.47418, 
51.09345, 12.47320, 
51.09260, 12.47237, 
51.09185, 12.47178, 
51.09107, 12.47117, 
51.09021, 12.47046, 
51.08925, 12.46975, 
51.08836, 12.46926, 
51.08718, 12.46866, 
51.08609, 12.46826, 
51.08453, 12.46767, 
51.08360, 12.46700, 
51.08170, 12.46562, 
51.08137, 12.46543, 
51.08043, 12.46511, 
51.07919, 12.46482, 
51.07797, 12.46453, 
51.07690, 12.46425, 
51.07575, 12.46396, 
51.07501, 12.46359, 
51.07438, 12.46310, 
51.07392, 12.46250, 
51.07331, 12.46164, 
51.07288, 12.46106, 
51.07242, 12.46039, 
51.07172, 12.45942, 
51.07029, 12.45744, 
51.06939, 12.45619, 
51.06787, 12.45409, 
51.06758, 12.45381, 
51.06701, 12.45350, 
51.06672, 12.45348, 
51.06579, 12.45346, 
51.06486, 12.45355, 
51.06436, 12.45375, 
51.06362, 12.45399, 
51.06280, 12.45405, 
51.06258, 12.45406, 
51.06215, 12.45384, 
51.06178, 12.45348, 
51.06146, 12.45347, 
51.06134, 12.45352, 
51.06047, 12.45388, 
51.05968, 12.45420, 
51.05830, 12.45477, 
51.05796, 12.45488, 
51.05727, 12.45477, 
51.05630, 12.45439, 
51.05493, 12.45386, 
51.05454, 12.45372, 
51.05403, 12.45349, 
51.05338, 12.45317, 
51.05332, 12.45316, 
51.05292, 12.45322, 
51.05190, 12.45364, 
51.05060, 12.45420, 
51.04975, 12.45444, 
51.04888, 12.45471, 
51.04741, 12.45519, 
51.04662, 12.45540, 
51.04585, 12.45539, 
51.04422, 12.45532, 
51.04308, 12.45536, 
51.04232, 12.45568, 
51.04161, 12.45632, 
51.04058, 12.45735, 
51.03970, 12.45789, 
51.03872, 12.45824, 
51.03732, 12.45865, 
51.03579, 12.45888, 
51.03481, 12.45888, 
51.03388, 12.45861, 
51.03243, 12.45809, 
51.03149, 12.45800, 
51.02979, 12.45810, 
51.02916, 12.45811, 
51.02856, 12.45809, 
51.02759, 12.45810, 
51.02663, 12.45809, 
51.02572, 12.45786, 
51.02479, 12.45750, 
51.02387, 12.45689, 
51.02193, 12.45524, 
51.02099, 12.45475, 
51.02003, 12.45462, 
51.01878, 12.45447, 
51.01789, 12.45437, 
51.01689, 12.45425, 
51.01572, 12.45412, 
51.01468, 12.45400, 
51.01351, 12.45401, 
51.01261, 12.45425, 
51.01166, 12.45473, 
51.01079, 12.45543, 
51.01000, 12.45641, 
51.00914, 12.45752, 
51.00788, 12.45894, 
51.00639, 12.46046, 
51.00569, 12.46139, 
51.00515, 12.46239, 
51.00455, 12.46373, 
51.00349, 12.46626, 
51.00280, 12.46756, 
51.00200, 12.46865, 
51.00113, 12.46955, 
51.00010, 12.47027, 
50.99898, 12.47072, 
50.99813, 12.47089, 
50.99709, 12.47091, 
50.99606, 12.47064, 
50.99497, 12.47020, 
50.99298, 12.46923, 
50.99114, 12.46834, 
50.98960, 12.46759, 
50.98795, 12.46679, 
50.98599, 12.46599, 
50.98478, 12.46568, 
50.98336, 12.46564, 
50.98183, 12.46559, 
50.98029, 12.46536, 
50.97898, 12.46487, 
50.97768, 12.46409, 
50.97651, 12.46313, 
50.97544, 12.46200, 
50.97445, 12.46063, 
50.97356, 12.45901, 
50.97278, 12.45729, 
50.97154, 12.45396, 
50.97015, 12.45028, 
50.96886, 12.44684, 
50.96773, 12.44382, 
50.96609, 12.43942, 
50.96487, 12.43614, 
50.96441, 12.43462, 
50.96408, 12.43325, 
50.96368, 12.43120, 
50.96339, 12.42902, 
50.96312, 12.42697, 
50.96269, 12.42394, 
50.96221, 12.42166, 
50.96158, 12.41949, 
50.96086, 12.41767, 
50.96003, 12.41584, 
50.95911, 12.41416, 
50.95835, 12.41302, 
50.95763, 12.41208, 
50.95670, 12.41101, 
50.95561, 12.41004, 
50.95454, 12.40919, 
50.95298, 12.40808, 
50.95177, 12.40728, 
50.95030, 12.40625, 
50.94977, 12.40583, 
50.94880, 12.40501, 
50.94818, 12.40448, 
50.94725, 12.40368, 
50.94652, 12.40305, 
50.94566, 12.40232, 
50.94452, 12.40138, 
50.94389, 12.40086, 
50.94268, 12.39994, 
50.94166, 12.39920, 
50.94114, 12.39902, 
50.94116, 12.39911, 
50.94148, 12.39995, 
50.94205, 12.40134, 
50.94238, 12.40234, 
50.94258, 12.40331, 
50.94270, 12.40416, 
50.94284, 12.40604, 
50.94295, 12.40750, 
50.94289, 12.40862, 
50.94282, 12.41003, 
50.94280, 12.41110, 
50.94276, 12.41193, 
50.94270, 12.41220, 
50.94248, 12.41254, 
50.94172, 12.41331, 
50.94120, 12.41378, 
50.94091, 12.41392, 
50.94049, 12.41396, 
50.94017, 12.41403, 
50.93989, 12.41409, 
50.93948, 12.41441, 
50.93908, 12.41473, 
50.93859, 12.41478, 
50.93795, 12.41471, 
50.93730, 12.41467, 
50.93648, 12.41495, 
50.93597, 12.41516, 
50.93535, 12.41545, 
50.93492, 12.41583, 
50.93448, 12.41640, 
50.93441, 12.41649, 
50.93396, 12.41687, 
50.93372, 12.41728, 
50.93370, 12.41752, 
50.93367, 12.41811, 
50.93368, 12.41818, 
50.93373, 12.41847, 
50.93378, 12.41880, 
50.93375, 12.41929, 
50.93373, 12.41937, 
50.93359, 12.41977, 
50.93331, 12.42035, 
50.93312, 12.42074, 
50.93309, 12.42075, 
50.93289, 12.42087, 
50.93231, 12.42119, 
50.93179, 12.42153, 
50.93146, 12.42193, 
50.93111, 12.42231, 
50.93065, 12.42248, 
50.93057, 12.42248, 
50.93021, 12.42231, 
50.93013, 12.42227, 
50.92986, 12.42243, 
50.92969, 12.42273, 
50.92943, 12.42347, 
50.92898, 12.42415, 
50.92869, 12.42456, 
50.92838, 12.42498, 
50.92810, 12.42539, 
50.92743, 12.42637, 
50.92732, 12.42654, 
50.92714, 12.42657, 
50.92711, 12.42657, 
50.92688, 12.42664, 
50.92677, 12.42696, 
50.92649, 12.42758, 
50.92603, 12.42820, 
50.92523, 12.42912, 
50.92435, 12.43008, 
50.92374, 12.43058, 
50.92326, 12.43098, 
50.92292, 12.43125, 
50.92262, 12.43150, 
50.92218, 12.43201, 
50.92196, 12.43229, 
50.92186, 12.43241, 
50.92181, 12.43263, 
50.92190, 12.43281, 
50.92216, 12.43338, 
50.92235, 12.43440, 
50.92236, 12.43454, 
50.92242, 12.43524, 
50.92245, 12.43580, 
50.92241, 12.43635, 
50.92228, 12.43684, 
50.92213, 12.43764, 
50.92210, 12.43856, 
50.92210, 12.43897, 
50.92197, 12.43961, 
50.92189, 12.43973, 
50.92133, 12.44067, 
50.92090, 12.44099, 
50.92061, 12.44111, 
50.92019, 12.44160, 
50.92009, 12.44210, 
50.92009, 12.44231, 
50.92013, 12.44295, 
50.92021, 12.44361, 
50.92021, 12.44414, 
50.92014, 12.44459, 
50.92009, 12.44496, 
50.91991, 12.44493, 
50.91939, 12.44478, 
50.91881, 12.44461, 
50.91795, 12.44436, 
50.91728, 12.44416, 
50.91625, 12.44385, 
50.91494, 12.44347, 
50.91432, 12.44328, 
50.91345, 12.44303, 
50.91240, 12.44271, 
50.91163, 12.44253, 
50.91119, 12.44245, 
50.91085, 12.44223, 
50.91050, 12.44187, 
50.91008, 12.44164, 
50.90939, 12.44138, 
50.90855, 12.44106, 
50.90763, 12.44073, 
50.90686, 12.44045, 
50.90550, 12.43996, 
50.90494, 12.44001, 
50.90390, 12.44021, 
50.90279, 12.44043, 
50.90157, 12.44073, 
50.90086, 12.44077, 
50.90012, 12.44047, 
50.89959, 12.44005, 
50.89912, 12.43932, 
50.89875, 12.43875, 
50.89830, 12.43820, 
50.89739, 12.43721, 
50.89642, 12.43616, 
50.89566, 12.43536, 
50.89516, 12.43498, 
50.89432, 12.43453, 
50.89349, 12.43410, 
50.89271, 12.43371, 
50.89191, 12.43344, 
50.89107, 12.43352, 
50.89058, 12.43357, 
50.89023, 12.43362, 
50.88976, 12.43370, 
50.88908, 12.43386, 
50.88864, 12.43399, 
50.88850, 12.43378, 
50.88849, 12.43367, 
50.88836, 12.43254, 
50.88834, 12.43240, 
50.88824, 12.43202, 
50.88780, 12.43101, 
50.88753, 12.43078, 
50.88726, 12.43086, 
50.88671, 12.43103, 
50.88612, 12.43096, 
50.88539, 12.43067, 
50.88531, 12.43065, 
50.88507, 12.43064, 
50.88454, 12.43036, 
50.88417, 12.43014, 
50.88369, 12.43012, 
50.88323, 12.43046, 
50.88294, 12.43066, 
50.88220, 12.43101, 
50.88210, 12.43108, 
50.88155, 12.43163, 
50.88090, 12.43223, 
50.88027, 12.43262, 
50.87958, 12.43292, 
50.87884, 12.43323, 
50.87812, 12.43355, 
50.87732, 12.43390, 
50.87664, 12.43432, 
50.87581, 12.43486, 
50.87536, 12.43516, 
50.87470, 12.43513, 
50.87404, 12.43503, 
50.87316, 12.43481, 
50.87260, 12.43466, 
50.87216, 12.43434, 
50.87206, 12.43421, 
50.87135, 12.43340, 
50.87061, 12.43275, 
50.86996, 12.43206, 
50.86941, 12.43147, 
50.86822, 12.43046, 
50.86718, 12.42966, 
50.86636, 12.42927, 
50.86571, 12.42912, 
50.86482, 12.42906, 
50.86414, 12.42902, 
50.86351, 12.42868, 
50.86246, 12.42812, 
50.86172, 12.42779, 
50.86097, 12.42736, 
50.86039, 12.42687, 
50.85994, 12.42654, 
50.85980, 12.42648, 
50.85949, 12.42649, 
50.85917, 12.42658, 
50.85879, 12.42640, 
50.85872, 12.42619, 
50.85853, 12.42520, 
50.85847, 12.42485, 
50.85831, 12.42450, 
50.85804, 12.42447, 
50.85794, 12.42424, 
50.85794, 12.42377, 
50.85799, 12.42333, 
50.85811, 12.42258, 
50.85822, 12.42165, 
50.85817, 12.42106, 
50.85804, 12.42088, 
50.85768, 12.42042, 
50.85765, 12.42036, 
50.85750, 12.41992, 
50.85747, 12.41912, 
50.85748, 12.41859, 
50.85749, 12.41841, 
50.85750, 12.41818, 
50.85751, 12.41791, 
50.85751, 12.41780, 
50.85771, 12.41791, 
50.85771, 12.41796, 
50.85771, 12.41797, 
50.85779, 12.41793, 
50.85772, 12.41785, 
50.85778, 12.41797, 
50.85770, 12.41784, 
50.85777, 12.41791, 
50.85778, 12.41794, 
50.85778, 12.41796, 
