lat,lon,ele
70.548806,57.572743,0.0
-15.321357,-154.701392,0.0
37.972335,-99.214045,0.0
6.954323,169.101280,0.0
9.383286,-70.323222,0.0
10.506104,124.428466,0.0
28.294127,-13.179256,0.0
88.958404,-68.280753,0.0
15.459109,124.334415,0.0
-46.511239,164.635352,0.0
48.594556,-28.690884,0.0
-70.556359,-101.712860,0.0
82.635164,-77.214303,0.0
75.362958,146.428488,0.0
-17.825555,43.111661,0.0
54.265005,2.082691,0.0
-71.670733,94.885316,0.0
-50.827732,95.572429,0.0
13.449770,-46.886645,0.0
14.207726,41.049726,0.0
-48.354881,123.249487,0.0
43.391987,100.192256,0.0
12.541020,9.359130,0.0
-9.582437,-26.426563,0.0
65.576770,67.029895,0.0
-78.261335,124.365238,0.0
78.432202,114.289055,0.0
-53.580823,95.658656,0.0
81.683357,11.402375,0.0
-66.071218,-2.558637,0.0
-20.777029,104.657201,0.0
-10.077062,-65.462391,0.0
45.565865,84.338293,0.0
-44.515320,-35.172531,0.0
12.510704,-0.384598,0.0
82.222881,-168.545915,0.0
-55.250071,-22.334054,0.0
-23.704885,-64.693268,0.0
-41.724659,-23.489264,0.0
0.429426,91.406246,0.0
-66.915559,128.165937,0.0
26.123778,-88.179492,0.0
36.446412,133.327846,0.0
-75.786160,78.915911,0.0
-84.028270,-25.700318,0.0
-65.990675,65.309454,0.0
-47.369051,134.407089,0.0
37.805635,15.217709,0.0
65.077342,-119.904547,0.0
-54.593096,-134.019484,0.0
48.979875,-93.749443,0.0
-72.823259,-106.227176,0.0
-54.282992,141.303230,0.0
48.258607,-123.262251,0.0
17.361992,100.605232,0.0
-8.808174,-90.192782,0.0
31.114765,75.813288,0.0
-17.554947,-113.715537,0.0
56.931890,19.372838,0.0
-83.560213,-116.985788,0.0
-45.005845,-178.473249,0.0
83.291099,-52.248302,0.0
73.447701,80.242206,0.0
15.690278,18.116434,0.0
39.853108,-88.040071,0.0
-34.548508,-7.941959,0.0
-28.178477,166.463303,0.0
5.916842,-76.427121,0.0
-27.959056,19.749704,0.0
80.016005,56.730327,0.0
75.125280,-118.370127,0.0
-28.137235,-16.791911,0.0
-19.469348,-130.218912,0.0
-36.613855,171.683360,0.0
34.785526,-86.606520,0.0
30.161056,-105.642987,0.0
-61.458060,-28.256285,0.0
84.803493,-15.549852,0.0
-1.416338,-139.961750,0.0
65.309183,-93.068675,0.0
-12.968639,73.969661,0.0
87.642853,142.217492,0.0
50.739471,62.031236,0.0
68.958667,47.884125,0.0
26.242798,-96.247914,0.0
-82.482779,145.060834,0.0
28.318017,82.460499,0.0
-34.886980,148.665003,0.0
32.361785,-157.290738,0.0
78.075772,21.126681,0.0
-46.279993,15.070714,0.0
0.140088,64.448522,0.0
-43.804573,-149.580043,0.0
67.649937,-101.995352,0.0
-49.191643,66.467972,0.0
72.925673,139.749686,0.0
-7.632653,176.560431,0.0
85.649281,71.750636,0.0
40.601478,-125.135004,0.0
45.474214,126.809866,0.0
-56.230681,35.067759,0.0
-71.552635,139.737904,0.0
22.911798,-65.146196,0.0
5.772988,34.613304,0.0
48.157977,-73.163491,0.0
39.013128,-76.318946,0.0
64.372511,44.930674,0.0
-6.951816,154.651939,0.0
-9.177963,-83.013018,0.0
-15.489618,79.856205,0.0
-45.397148,21.889886,0.0
-39.423253,-96.091209,0.0
44.252384,134.979591,0.0
-30.990478,-124.030067,0.0
40.207011,40.764211,0.0
-78.575153,-119.032212,0.0
24.135063,-39.695824,0.0
-8.630910,3.867825,0.0
-70.136168,-136.245586,0.0
-77.852827,158.732191,0.0
-50.773480,141.100787,0.0
48.100385,-105.833115,0.0
-8.676951,12.630005,0.0
69.714323,-161.768964,0.0
-45.438238,-140.444497,0.0
63.306465,77.417164,0.0
-2.562073,-115.635385,0.0
61.004309,103.695967,0.0
-59.909688,157.804322,0.0
39.853040,148.150256,0.0
-49.876191,-28.283402,0.0
-71.548081,-160.014749,0.0
34.894369,-12.159227,0.0
14.990541,-64.132117,0.0
-33.262157,122.517229,0.0
80.621930,15.079314,0.0
82.760576,-168.146644,0.0
55.722952,72.291258,0.0
-24.585663,164.642580,0.0
5.012826,1.532541,0.0
33.701477,60.651468,0.0
-17.230043,-144.432450,0.0
-22.833358,1.979690,0.0
48.337053,-112.438176,0.0
6.739882,136.222510,0.0
26.920074,-99.355151,0.0
28.359546,-23.057264,0.0
2.983653,126.050450,0.0
-12.921841,-136.045651,0.0
68.691946,166.530613,0.0
86.104165,59.458240,0.0
1.267091,129.521402,0.0
19.108012,21.522938,0.0
9.425978,-55.391871,0.0
4.609036,-171.101119,0.0
-60.557537,-12.916534,0.0
33.088765,-175.912933,0.0
52.636308,-76.399336,0.0
87.816376,3.282708,0.0
9.775994,88.610634,0.0
19.051494,18.719166,0.0
-24.964071,6.346227,0.0
-37.679936,13.708254,0.0
-8.644090,18.850132,0.0
39.955451,-42.292321,0.0
-80.090893,117.790590,0.0
-7.743334,28.864150,0.0
6.925669,-114.013657,0.0
84.345872,-1.636779,0.0
-36.192258,43.051362,0.0
23.158687,154.929618,0.0
-12.489250,-86.752257,0.0
-14.882317,-50.386948,0.0
-41.011969,85.403755,0.0
19.708967,23.120958,0.0
46.933308,163.937463,0.0
69.564253,-111.950373,0.0
29.951342,145.865450,0.0
26.961087,112.855372,0.0
87.751825,74.826057,0.0
23.573835,63.445182,0.0
75.021905,-146.609703,0.0
7.060394,-77.458908,0.0
8.435304,-159.211223,0.0
81.920413,117.740418,0.0
14.171276,89.991436,0.0
-57.361987,107.475017,0.0
-13.103986,140.000432,0.0
71.299144,-149.129035,0.0
18.135013,3.246235,0.0
60.257465,-25.409513,0.0
7.481451,69.294588,0.0
-37.285543,-34.782326,0.0
11.047216,-176.382752,0.0
8.320406,81.160175,0.0
-5.914215,-129.787471,0.0
-72.579965,137.889056,0.0
-4.687742,30.530514,0.0
21.736223,145.158824,0.0
87.008081,51.247221,0.0
-16.563678,-108.710419,0.0
16.640585,-23.492584,0.0
-66.494347,-16.940218,0.0
-13.182655,-108.113484,0.0
-47.740615,-115.365734,0.0
87.278968,134.126791,0.0
42.312400,62.523171,0.0
29.472150,-135.708573,0.0
43.737238,-77.421821,0.0
-11.622616,110.674946,0.0
-57.458735,12.797650,0.0
65.455115,67.929693,0.0
16.837278,-136.879747,0.0
41.337713,139.451199,0.0
-27.192568,81.283926,0.0
1.271358,-4.701916,0.0
-31.166595,-24.495779,0.0
64.635092,13.190517,0.0
-69.406606,-43.155609,0.0
25.886569,151.394192,0.0
67.973813,44.991966,0.0
-53.798365,-88.477343,0.0
87.920722,69.598962,0.0
-39.858787,-158.128571,0.0
-80.514580,56.193156,0.0
15.985475,10.040541,0.0
75.274768,30.541539,0.0
64.045351,25.350830,0.0
4.275593,146.656582,0.0
-26.810324,143.924535,0.0
-36.564302,-97.397542,0.0
81.030025,146.765833,0.0
39.250513,-50.352459,0.0
-11.391803,95.476215,0.0
16.355769,93.833548,0.0
-65.763368,-147.307076,0.0
28.608718,-33.978448,0.0
-0.724503,126.855276,0.0
-3.491074,64.701626,0.0
-51.948892,-178.332476,0.0
69.290686,38.385697,0.0
-18.740526,155.293200,0.0
42.966721,133.296738,0.0
76.718227,146.121707,0.0
-81.494066,-57.308058,0.0
2.600415,-123.043737,0.0
55.826687,-116.229747,0.0
58.826493,-160.515038,0.0
-40.140577,-135.654707,0.0
-73.838757,-65.135012,0.0
-49.381638,145.995519,0.0
-51.746474,-7.002457,0.0
-43.435891,164.339447,0.0
-89.142734,111.533952,0.0
32.587179,-116.564202,0.0
-33.494210,-32.865374,0.0
20.718259,77.160216,0.0
-89.328850,99.558594,0.0
48.302435,24.863549,0.0
38.110932,-107.782688,0.0
9.947789,25.284603,0.0
31.028251,-146.928662,0.0
-58.240604,137.086187,0.0
77.799542,-160.165867,0.0
-70.139885,-92.879786,0.0
51.686338,68.734351,0.0
23.307420,-98.208185,0.0
-9.918923,168.323058,0.0
12.961950,146.187111,0.0
-75.064790,-75.551861,0.0
38.706847,70.276222,0.0
55.203035,-121.571284,0.0
38.469668,114.903864,0.0
67.801758,47.628875,0.0
-89.693781,108.400095,0.0
-76.293748,2.945229,0.0
85.670854,115.770350,0.0
17.321820,-80.369721,0.0
-66.514986,-160.955698,0.0
14.953893,151.721914,0.0
30.334880,137.781206,0.0
32.414417,88.392647,0.0
-5.231138,61.806220,0.0
-45.169270,159.343159,0.0
-61.830033,-22.423440,0.0
-83.551952,-50.540669,0.0
58.240930,-31.487689,0.0
68.047542,-149.180659,0.0
45.853975,-35.136318,0.0
-86.221699,-72.506106,0.0
-9.640370,31.214125,0.0
38.712939,164.573447,0.0
41.599440,-52.792416,0.0
60.574946,2.386856,0.0
18.838081,25.879813,0.0
36.882046,25.195215,0.0
44.200374,-39.019966,0.0
-59.775052,-95.285147,0.0
2.774774,-96.961051,0.0
30.726241,33.225556,0.0
74.364480,-0.538149,0.0
83.138588,167.028704,0.0
-6.854343,-86.439916,0.0
58.402955,-152.166448,0.0
71.966830,63.383665,0.0
-17.929376,-91.674069,0.0
-28.957844,-31.034948,0.0
68.514111,54.387442,0.0
62.700897,136.506737,0.0
32.228769,28.582317,0.0
-73.226010,0.817289,0.0
-74.300309,-3.367185,0.0
19.917365,-26.854997,0.0
-63.951223,-147.850138,0.0
-16.499768,52.971583,0.0
35.762944,-29.527841,0.0
59.837354,-158.902028,0.0
56.012083,120.499038,0.0
-24.740707,82.703483,0.0
58.354573,-38.824494,0.0
-49.298005,118.188016,0.0
37.171315,43.837743,0.0
15.591528,70.650885,0.0
72.399780,84.915639,0.0
49.785884,105.132514,0.0
45.227074,63.176320,0.0
-31.577222,-15.438656,0.0
-8.000651,-31.822920,0.0
-69.561151,148.856899,0.0
79.669402,-15.842030,0.0
-70.500617,-73.346450,0.0
50.931419,-155.153368,0.0
-81.100181,78.220180,0.0
37.284844,53.890324,0.0
57.814465,-4.049527,0.0
59.747017,60.816748,0.0
25.722506,107.982935,0.0
-6.036758,148.955188,0.0
39.770991,6.096086,0.0
69.514234,140.294162,0.0
-24.402828,79.875050,0.0
38.916729,-156.319768,0.0
-14.904126,-120.616673,0.0
-78.423935,29.541995,0.0
-42.752212,103.460005,0.0
10.907532,82.602959,0.0
-70.461363,-43.488147,0.0
-35.169862,-69.581269,0.0
-53.243138,-134.216324,0.0
-73.622019,-168.582970,0.0
50.054154,-149.838428,0.0
58.539013,23.603345,0.0
-62.908700,144.806183,0.0
-55.801819,27.115957,0.0
47.859586,-134.277678,0.0
73.871600,118.528444,0.0
-48.323919,139.542695,0.0
-32.759980,116.545729,0.0
-49.463252,158.502335,0.0
17.136287,-79.637331,0.0
70.995631,50.220586,0.0
-33.890021,-103.542397,0.0
-82.841829,-136.879916,0.0
-81.689003,47.457725,0.0
-69.308525,-105.692967,0.0
-70.403643,33.136095,0.0
-49.254441,56.438927,0.0
25.318145,97.423699,0.0
-41.794333,-159.129042,0.0
-23.690654,-99.755875,0.0
-50.448702,-4.327766,0.0
-59.216742,-170.556902,0.0
8.572585,-168.835972,0.0
73.196719,80.234012,0.0
40.411733,45.251149,0.0
67.422698,117.008805,0.0
-74.825343,104.470858,0.0
-69.660707,50.348679,0.0
43.878145,-140.336951,0.0
23.628346,71.694489,0.0
14.296437,99.716438,0.0
-80.672234,74.162094,0.0
-40.181825,-61.986424,0.0
0.988465,68.293506,0.0
77.685739,110.480871,0.0
52.657233,3.391282,0.0
73.149518,-84.143113,0.0
3.459462,102.665646,0.0
-54.342360,-14.482683,0.0
-78.871831,127.757595,0.0
85.966842,-22.528630,0.0
1.027977,-106.497472,0.0
61.597030,34.894399,0.0
-47.005534,110.941512,0.0
59.082801,58.868556,0.0
-83.296257,-147.279230,0.0
63.280492,-7.919271,0.0
7.817678,12.907153,0.0
88.183542,-12.825662,0.0
-79.095620,52.725503,0.0
-42.337705,63.927959,0.0
-11.096283,-142.037457,0.0
13.036907,-67.743468,0.0
-48.964864,-79.577146,0.0
10.775390,-153.768997,0.0
80.278432,139.900005,0.0
67.541575,-42.134623,0.0
-4.415224,22.369225,0.0
-9.412093,24.447297,0.0
17.605418,162.114546,0.0
-28.947868,-70.303434,0.0
25.636916,-19.680621,0.0
-77.335319,-38.567305,0.0
88.750575,123.314562,0.0
71.154935,85.732839,0.0
-71.178878,-100.272621,0.0
-78.138636,10.483609,0.0
78.455720,72.606933,0.0
8.006941,68.960389,0.0
68.069957,-159.967777,0.0
33.360019,77.799956,0.0
69.097635,161.847210,0.0
41.888096,18.357567,0.0
-68.573253,76.773915,0.0
59.391164,112.811077,0.0
-36.875169,177.103841,0.0
11.551149,-35.746937,0.0
79.479480,-38.730342,0.0
-39.007394,-88.245403,0.0
-0.474634,104.841625,0.0
-89.080710,33.078662,0.0
-15.713996,-139.409777,0.0
-6.905347,-165.871897,0.0
81.854271,-78.282502,0.0
-4.558766,140.331852,0.0
8.419064,172.386443,0.0
25.562016,98.057428,0.0
45.871582,-25.352901,0.0
19.507578,118.852587,0.0
-75.089104,-102.058739,0.0
18.932721,36.069344,0.0
0.302455,-85.085167,0.0
59.457267,158.255133,0.0
84.014718,47.858029,0.0
77.655433,39.178535,0.0
-79.478628,170.223324,0.0
-14.912413,53.657048,0.0
76.777804,-127.554006,0.0
-32.632146,-71.859229,0.0
-20.513387,-10.408704,0.0
-21.167880,160.187163,0.0
11.436842,-111.174012,0.0
45.823625,58.665990,0.0
-81.329261,-52.693619,0.0
19.623392,-67.027532,0.0
78.515976,-63.613384,0.0
-48.923108,89.529027,0.0
38.162239,-56.237586,0.0
6.922626,12.768158,0.0
-0.676263,175.163668,0.0
44.168880,129.714557,0.0
56.695062,-152.040977,0.0
84.667712,-128.747121,0.0
-13.458857,-98.745784,0.0
56.420876,123.177020,0.0
33.921776,158.664146,0.0
-23.276672,28.243583,0.0
20.497320,62.395923,0.0
-42.784515,114.509027,0.0
46.347072,-41.870373,0.0
23.750460,160.317007,0.0
-54.363798,74.250332,0.0
-40.095798,169.107188,0.0
14.019811,131.642934,0.0
88.053249,147.939739,0.0
-22.770850,-148.708958,0.0
34.762172,17.364236,0.0
75.132524,-166.605215,0.0
75.900893,115.080504,0.0
62.840296,3.459824,0.0
-48.416866,-33.607435,0.0
-84.982598,-32.451713,0.0
63.316527,12.108708,0.0
19.668305,117.776395,0.0
3.626988,152.270468,0.0
-17.519750,-71.236122,0.0
-42.590284,-140.027449,0.0
33.549749,96.685339,0.0
33.983042,72.565716,0.0
14.040905,-150.934782,0.0
-10.726579,-54.206407,0.0
34.177919,98.262197,0.0
7.119864,59.940664,0.0
-60.609027,22.197838,0.0
25.774620,38.008994,0.0
64.957103,-95.759651,0.0
-16.553221,-151.305376,0.0
81.111104,-169.346061,0.0
27.720791,116.091333,0.0
85.892908,125.760833,0.0
18.623874,-156.073146,0.0
-33.112927,-175.904530,0.0
-81.648832,15.905073,0.0
71.633724,-83.871573,0.0
-59.877613,56.529369,0.0
45.052990,-86.855086,0.0
27.483826,33.076137,0.0
24.357692,26.677737,0.0
-51.414803,175.667876,0.0
27.674336,3.982990,0.0
-78.798077,5.850289,0.0
-50.733293,49.560508,0.0
-14.338282,-43.939948,0.0
68.773921,-120.745656,0.0
-71.862312,45.512979,0.0
-49.621907,-137.427320,0.0
-76.899880,18.681331,0.0
75.176100,-130.965778,0.0
49.174028,170.611268,0.0
76.649036,-176.895592,0.0
-60.582682,-19.044304,0.0
-18.738686,33.064235,0.0
-33.161051,15.954993,0.0
-56.453242,-83.986184,0.0
45.561850,-121.053513,0.0
86.790083,-94.682757,0.0
-87.941290,108.365421,0.0
74.149935,-70.761114,0.0
-87.958254,-44.540664,0.0
-4.746368,-161.197299,0.0
-52.257437,62.899275,0.0
-41.606997,130.103180,0.0
60.302963,145.517595,0.0
37.213457,33.494065,0.0
-38.251928,6.399777,0.0
-26.347724,-173.129990,0.0
82.451116,136.563774,0.0
-58.442935,35.101166,0.0
88.562031,-61.015512,0.0
72.920200,154.600600,0.0
62.684470,-135.388118,0.0
52.866622,-127.355036,0.0
-38.423674,-77.883385,0.0
-81.171597,14.253183,0.0
-62.575788,95.170515,0.0
24.950567,-62.693006,0.0
-56.714695,-162.994817,0.0
58.159090,-54.027418,0.0
-57.454009,-40.397469,0.0
-36.668943,-68.145162,0.0
-35.598387,-32.467906,0.0
55.163521,-23.358756,0.0
84.897959,5.589967,0.0
-71.789842,133.854895,0.0
86.698640,13.907009,0.0
28.260517,159.071251,0.0
9.353986,154.114896,0.0
85.513840,152.928480,0.0
-63.196758,55.218496,0.0
21.098310,-117.779229,0.0
31.838951,144.544221,0.0
9.899385,-107.015893,0.0
-84.429589,-81.938486,0.0
3.385177,-162.183500,0.0
45.722304,125.754087,0.0
59.099488,-103.893953,0.0
-30.007818,-174.323339,0.0
6.488977,-152.555396,0.0
72.755423,-6.764531,0.0
22.265337,-168.874453,0.0
32.320501,-97.863904,0.0
88.220341,-59.233529,0.0
-58.090965,-125.729546,0.0
63.347228,20.874703,0.0
-0.458328,-19.904682,0.0
44.686616,94.082116,0.0
63.179134,-2.971151,0.0
62.275155,115.798960,0.0
-73.772256,-30.645438,0.0
37.793961,42.334539,0.0
-82.757141,-25.644092,0.0
26.506763,-4.154553,0.0
-79.276098,-49.533782,0.0
-21.217793,74.755150,0.0
-75.507507,62.703941,0.0
42.360073,-21.653285,0.0
-35.764628,15.621128,0.0
61.486228,-121.415311,0.0
-38.443642,-83.113526,0.0
-11.129861,170.364307,0.0
85.509705,102.707884,0.0
89.320569,143.699093,0.0
-54.228077,109.518915,0.0
73.863534,47.516122,0.0
-85.775327,106.098263,0.0
54.472189,92.831688,0.0
-31.371157,40.141614,0.0
-19.636282,88.325667,0.0
-5.711640,-179.120994,0.0
37.754970,161.991729,0.0
-42.799347,63.690260,0.0
85.474126,163.003738,0.0
40.152728,166.561377,0.0
17.343576,-85.848273,0.0
35.376077,-130.925151,0.0
-58.027887,163.062597,0.0
50.742640,2.870890,0.0
71.814045,111.270153,0.0
-72.684512,-161.871594,0.0
16.517986,110.440692,0.0
63.826111,40.892159,0.0
40.434213,-28.289281,0.0
79.594844,-176.173147,0.0
-46.148830,88.019512,0.0
-2.380018,-129.677538,0.0
-31.769564,16.148091,0.0
84.969832,104.808796,0.0
44.478125,114.784260,0.0
44.814092,63.763356,0.0
-27.535691,25.546825,0.0
73.533531,17.086561,0.0
-9.045404,-119.131901,0.0
26.542219,-141.742842,0.0
25.437747,-25.437283,0.0
19.998131,-95.337426,0.0
89.079113,-164.023537,0.0
10.944274,75.875801,0.0
-28.119858,-81.330515,0.0
59.713474,55.158068,0.0
-63.857502,150.645187,0.0
-72.150486,110.311180,0.0
-40.080702,-53.223490,0.0
80.140656,21.979677,0.0
-60.404825,3.801666,0.0
-58.580518,-137.457459,0.0
-29.596409,-57.292224,0.0
-15.435518,37.762760,0.0
-29.013863,-63.441281,0.0
81.721043,-124.432840,0.0
-3.796130,29.653427,0.0
56.615889,-81.462952,0.0
20.020106,-57.535530,0.0
4.002698,-161.122039,0.0
-18.171832,33.871305,0.0
-30.140761,131.434535,0.0
51.589479,-9.752915,0.0
-86.843158,-3.665153,0.0
69.011670,83.770119,0.0
77.928738,59.820425,0.0
65.760486,81.370065,0.0
-57.586703,-24.740869,0.0
29.706667,-33.610639,0.0
36.139142,108.253176,0.0
79.517059,24.209151,0.0
72.703344,18.525324,0.0
-1.688080,79.760357,0.0
64.167812,6.352859,0.0
73.955797,-69.530679,0.0
-70.934922,60.553620,0.0
-7.306666,34.261273,0.0
46.945125,-87.725046,0.0
12.159642,138.657003,0.0
-67.184475,-3.548930,0.0
2.699144,19.894378,0.0
31.221954,12.122402,0.0
-37.606267,12.011725,0.0
76.886068,-10.545403,0.0
-43.889017,22.309984,0.0
41.636553,-42.613452,0.0
-28.965154,-30.887422,0.0
-17.481865,-4.754252,0.0
-22.188397,-22.292914,0.0
36.811621,-113.153095,0.0
50.872200,114.338549,0.0
34.341915,-173.511593,0.0
-38.595464,167.129525,0.0
53.139049,-122.174341,0.0
29.956368,40.334546,0.0
10.404263,-138.388534,0.0
-61.257311,-14.343297,0.0
-84.546878,27.022737,0.0
-22.967901,178.794439,0.0
57.562279,170.325717,0.0
15.441482,12.762725,0.0
25.062565,135.114348,0.0
67.790156,-72.227004,0.0
-58.001838,-80.002407,0.0
31.399317,168.242711,0.0
64.997320,72.486337,0.0
-88.833115,90.443075,0.0
-59.641638,-60.489023,0.0
-20.631542,101.435814,0.0
-16.670467,14.485789,0.0
-7.943670,23.597345,0.0
-61.180221,122.690592,0.0
-60.402823,-98.650164,0.0
-29.078704,42.979694,0.0
60.387485,-71.923051,0.0
-53.826694,-18.972794,0.0
-39.244791,-60.071703,0.0
18.138221,104.221050,0.0
-64.313320,-118.229982,0.0
-11.040217,-0.223131,0.0
40.112298,-102.709612,0.0
-14.863555,-2.752360,0.0
-40.418062,106.271371,0.0
-72.311443,142.578240,0.0
-46.709738,22.523157,0.0
-34.031206,-136.530416,0.0
-70.541648,29.586310,0.0
72.916825,36.364706,0.0
24.157325,-125.185087,0.0
-3.019473,66.348390,0.0
-39.282432,11.840306,0.0
39.266192,34.065055,0.0
22.231816,169.744477,0.0
-82.967443,144.714793,0.0
76.226879,-130.900392,0.0
76.077424,56.775993,0.0
-66.346955,158.723482,0.0
-24.620986,-79.308153,0.0
24.663122,-43.973664,0.0
79.512522,131.104539,0.0
51.412807,-62.519068,0.0
-73.793597,61.418832,0.0
12.157177,-33.504891,0.0
54.102652,171.395942,0.0
87.464447,134.132422,0.0
-75.958996,25.354511,0.0
-75.684615,116.910271,0.0
-84.732230,130.127431,0.0
-76.472914,-28.419083,0.0
-55.672626,59.527639,0.0
56.498130,79.137821,0.0
82.693203,-52.228561,0.0
39.457968,-86.509053,0.0
-35.996970,76.995515,0.0
-27.985472,143.773155,0.0
12.750798,-122.226526,0.0
-28.785116,-38.960961,0.0
26.588414,-50.527162,0.0
79.766027,-152.767439,0.0
34.451715,96.603862,0.0
13.288918,29.801810,0.0
-72.519212,96.031260,0.0
-82.624027,119.128551,0.0
10.586647,103.225952,0.0
-7.007496,58.035806,0.0
-0.611099,22.354077,0.0
-1.228087,-163.895727,0.0
-25.326125,53.097152,0.0
0.233463,114.268690,0.0
52.009447,-137.179189,0.0
26.495707,35.212546,0.0
65.995188,112.443445,0.0
41.399976,-107.659031,0.0
-84.190868,56.654030,0.0
-52.825307,4.611994,0.0
-50.179157,-46.220193,0.0
14.786043,52.398808,0.0
70.520492,-142.499411,0.0
-71.243344,-152.057786,0.0
5.058360,-57.631537,0.0
-38.020040,-113.310062,0.0
68.588442,-170.052846,0.0
8.107756,95.263831,0.0
-0.743447,-89.572700,0.0
57.654279,-66.776531,0.0
-65.768003,97.918861,0.0
-85.369494,-26.134731,0.0
-7.857256,13.808219,0.0
-29.203562,50.894567,0.0
70.301708,157.646166,0.0
68.844450,109.630339,0.0
-9.491090,36.838071,0.0
-63.873152,-20.113640,0.0
-44.386890,-127.672892,0.0
-28.211554,-10.687375,0.0
60.897517,-154.678246,0.0
61.451432,61.209371,0.0
47.480631,-25.457818,0.0
59.504996,-160.507437,0.0
46.692055,60.341369,0.0
-82.560573,172.955314,0.0
-25.494775,-95.818440,0.0
80.977989,96.808398,0.0
-27.218615,-16.422824,0.0
-48.424469,-99.006674,0.0
-20.994715,-40.376698,0.0
70.338214,109.332999,0.0
-24.666483,-134.122754,0.0
-73.736002,-171.118833,0.0
40.731300,-75.976287,0.0
-14.416707,-167.139994,0.0
62.914090,152.702006,0.0
-64.882795,-39.187536,0.0
45.719149,-65.550619,0.0
74.128753,-54.966310,0.0
24.108436,90.463948,0.0
-21.421842,77.258995,0.0
10.870469,89.106248,0.0
-61.910137,87.697080,0.0
-82.963296,-45.215029,0.0
39.919144,165.510489,0.0
54.053989,-134.515219,0.0
19.960033,-10.240574,0.0
-30.151386,-3.727621,0.0
87.018911,-78.821966,0.0
-0.995855,-137.797355,0.0
-25.877485,-22.832227,0.0
25.773319,30.808818,0.0
-82.335871,-158.389402,0.0
78.171554,-38.692966,0.0
-7.310649,72.700459,0.0
-32.687415,-19.938010,0.0
13.897624,175.315271,0.0
-19.987399,118.673473,0.0
36.329546,-163.332578,0.0
-85.856615,-169.985626,0.0
75.371891,59.679187,0.0
-8.249207,-178.092965,0.0
